package_order	package_line	tier	paper_section_label	paper_section_title	namespace	package_name	package_paper_name	paper_role	component_order	component_kind	component_name	component_line	component_signature
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		1	field	coloring	7281	coloring : RankLeTwoLeadingDirectionColoringData
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		2	field	regular	7282	regular : ColorRegularExplicit
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		3	field	classification	7283	classification : RegularColoringClassification
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		4	field	prefixKill	7284	prefixKill : PrefixConeGeometryKill
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		5	field	monochrome	7285	monochrome : MonochromeBranch
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		6	field	affineSource	7286	affineSource : AffinePencilEndpointEqDataSource Rat
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		7	field	regular_matches_coloring	7287	regular_matches_coloring :
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		8	field	classification_matches_regular	7289	classification_matches_regular :
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		9	field	monochrome_matches_regular	7291	monochrome_matches_regular :
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		10	field	affine_origin	7293	affine_origin : MonochromeBranch
93	7280	Monochrome affine pencil machinery	subsec:three-rank-regimes	The three rank regimes	Erdos887Formal	Erdos887Formal.MonochromeLowRankDatum	Monochrome Low Rank Datum		11	field	affine_origin_matches	7294	affine_origin_matches :
94	7300	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.PointwiseFGMonochromeDataTheorem	MonochromeLowRankDatumSource		0	PACKAGE	PointwiseFGMonochromeDataTheorem	7300	structure PointwiseFGMonochromeDataTheorem (CanonicalDatum : Type u) where
94	7300	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.PointwiseFGMonochromeDataTheorem	MonochromeLowRankDatumSource		1	field	data	7301	data : CanonicalDatum -> MonochromeLowRankDatum
95	7506	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.AffinePencilEndpointEqDataSourceForFG	Affine Pencil Endpoint Eq Data Source For FG		0	PACKAGE	AffinePencilEndpointEqDataSourceForFG	7506	structure AffinePencilEndpointEqDataSourceForFG where
95	7506	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.AffinePencilEndpointEqDataSourceForFG	Affine Pencil Endpoint Eq Data Source For FG		1	field	fg	7507	fg : MonochromeLowRankDatum
95	7506	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.AffinePencilEndpointEqDataSourceForFG	Affine Pencil Endpoint Eq Data Source For FG		2	field	source	7508	source : AffinePencilEndpointEqDataSource Rat
95	7506	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.AffinePencilEndpointEqDataSourceForFG	Affine Pencil Endpoint Eq Data Source For FG		3	field	source_matches_fg	7509	source_matches_fg : source = fg.affineSource
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		0	PACKAGE	AffineSectorData	7704	structure AffineSectorData where
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		1	field	source	7705	source : AffinePencilEndpointEqDataSource Rat
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		2	field	alpha	7706	alpha : EndpointEdge -> Rat
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		3	field	beta	7707	beta : EndpointEdge -> Rat
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		4	field	sector	7708	sector : EndpointEdge -> Rat -> Rat
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		5	field	sector_affine	7709	sector_affine : forall e t, sector e t = alpha e * t + beta e
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		6	field	source_alpha	7710	source_alpha : alpha = source.alpha
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		7	field	source_beta	7711	source_beta : beta = source.beta
96	7704	Monochrome affine pencil machinery	sec:synchronized-affine-route	Synchronized affine route over the survivor K	Erdos887Formal	Erdos887Formal.AffineSectorData	Affine Sector Data		8	field	source_sector	7712	source_sector : sector = source.sector
97	7815	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityRoots	Endpoint Polynomial Identity Roots		0	PACKAGE	EndpointPolynomialIdentityRoots	7815	structure EndpointPolynomialIdentityRoots where
97	7815	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityRoots	Endpoint Polynomial Identity Roots		1	field	source	7816	source : AffinePencilEndpointEqDataSource Rat
97	7815	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityRoots	Endpoint Polynomial Identity Roots		2	field	roots	7817	roots : EndpointEdge -> PolynomialIdentityFromInfiniteZeros Rat
97	7815	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityRoots	Endpoint Polynomial Identity Roots		3	field	roots_match	7818	roots_match : forall e, (roots e).P = source.endpointPolynomial e
98	7823	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityData	EndpointPolynomialIdentityData		0	PACKAGE	EndpointPolynomialIdentityData	7823	structure EndpointPolynomialIdentityData where
98	7823	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityData	EndpointPolynomialIdentityData		1	field	source	7824	source : AffinePencilEndpointEqDataSource Rat
98	7823	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityData	EndpointPolynomialIdentityData		2	field	identically_zero	7825	identically_zero : forall e : EndpointEdge, source.endpointPolynomial e = 0
98	7823	Monochrome affine pencil machinery	sec:same-k-affine-pencil-v2	Same-K affine pencil and endpoint-polynomial source	Erdos887Formal	Erdos887Formal.EndpointPolynomialIdentityData	EndpointPolynomialIdentityData		3	field	eval_identity	7826	eval_identity :
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		0	PACKAGE	EndpointCubicCoefficientFormulaData	8019	structure EndpointCubicCoefficientFormulaData where
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		1	field	endpointIdentity	8020	endpointIdentity : EndpointPolynomialIdentityData
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		2	field	hleadAll	8022	hleadAll : Prop
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		3	field	vertexForces	8023	vertexForces : Prop
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		4	field	hcubicAll	8024	hcubicAll : Prop
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		5	field	cubicCoeffZero_to_hleadAll	8026	cubicCoeffZero_to_hleadAll :
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		6	field	quadraticCoeffZero_to_vertexForces	8029	quadraticCoeffZero_to_vertexForces :
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		7	field	constantIdentity_to_hcubicAll	8034	constantIdentity_to_hcubicAll :
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		8	field	Lifecycle	8063	Lifecycle: existing declaration retained; annotation only.
99	8019	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicCoefficientFormulaData	Endpoint Cubic Coefficient Formula Data		9	field	Status	8064	Status: no proof behavior changed.
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		0	PACKAGE	EndpointCubicFormulaTableSource	8066	structure EndpointCubicFormulaTableSource where
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		1	field	endpointIdentity	8067	endpointIdentity : EndpointPolynomialIdentityData
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		2	field	cubicCoeff	8069	cubicCoeff : EndpointEdge -> Rat
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		3	field	quadraticCoeff	8070	quadraticCoeff : EndpointEdge -> Rat
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		4	field	linearCoeff	8071	linearCoeff : EndpointEdge -> Rat
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		5	field	constantCoeff	8072	constantCoeff : EndpointEdge -> Rat
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		6	field	cubicCoeff_matches	8074	cubicCoeff_matches :
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		7	field	quadraticCoeff_matches	8079	quadraticCoeff_matches :
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		8	field	linearCoeff_matches	8084	linearCoeff_matches :
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		9	field	constantCoeff_matches	8089	constantCoeff_matches :
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		10	field	leadingRow	8110	leadingRow : EndpointEdge -> Prop
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		11	field	vertexRow	8111	vertexRow : EndpointEdge -> Prop
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		12	field	cubicRow	8112	cubicRow : EndpointEdge -> Prop
100	8066	Monochrome affine pencil machinery	sec:product-row-coefficient-extraction	Product-row coefficient extraction	Erdos887Formal	Erdos887Formal.EndpointCubicFormulaTableSource	Endpoint Cubic Formula Table Source		13	field	cubicCoeff_zero_to_leadingRow	8114	cubicCoeff_zero_to_leadingRow :
